layer,tree_guid,parent_tree_guid,children_count,node_object_guid,node_object_id,node_structure_element_guid,node_structure_element_name,object_structure_element_guid,object_structure_element_name,resolved_structure_element_name
4,71bbb4b6-c7c8-48c2-a3c1-43cbd55e561b,c8d2d43b-bb77-40d2-a067-33f51ed34661,0,0ae69df6-4e15-480c-aed5-d22c0fb0ec2d,58059,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,647bf8bb-a8d4-4c0e-941a-9a5dc44001f4,c8d2d43b-bb77-40d2-a067-33f51ed34661,0,ad3f5d50-9edd-4910-abad-d798daf34b6f,120876,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,77072a2c-bccd-461e-94e5-fb1caf73c9fd,c8d2d43b-bb77-40d2-a067-33f51ed34661,0,04ab9f50-b943-45e2-8acc-e75c577460c3,58049,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,65efe3ee-c678-4124-b7fa-5496d1677afb,c8d2d43b-bb77-40d2-a067-33f51ed34661,0,7a02b53f-f6be-49d4-bf8a-e87f712b3ca1,120955,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,f96582a3-9884-4dcc-a8fa-e013c715bc5f,c8d2d43b-bb77-40d2-a067-33f51ed34661,0,acbeeb40-6d6a-4bb4-b713-f0324ec918cf,120805,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,ce68e113-1bb5-45c7-9ed2-10d7912c4a43,c8d2d43b-bb77-40d2-a067-33f51ed34661,0,a1a7b59b-18f0-410e-8379-f12300ecd605,58431,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,9e551478-7ed7-4597-b6b0-5c62ce76f278,c8d2d43b-bb77-40d2-a067-33f51ed34661,0,aca6ab2a-02d7-48fd-9bbc-f47f6c7db433,58433,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,afd15c78-2ad0-4848-8bea-723dffed2498,c8d2d43b-bb77-40d2-a067-33f51ed34661,0,a3518b21-9941-472f-89af-f5b910a7eca2,120875,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,24495b9c-cc51-43ed-97b6-779843a1a460,0e87a968-6886-4f52-8cc1-59bef4634106,25,7e673cb1-4b9e-411a-8128-0b88be4f5b7a,06-04-04,9d65fe92-c065-4292-8574-0138f3b6c6fb,,,Stufe 3,Stufe 3
4,1522516a-5d61-4d9f-829a-cfca8cc7463c,0e87a968-6886-4f52-8cc1-59bef4634106,5,04aa8f5a-e3db-451c-9ad0-233591ed3f83,06-04-09,9d65fe92-c065-4292-8574-0138f3b6c6fb,,,Stufe 3,Stufe 3
4,772fc4a3-57ff-4aa9-be5b-7604fe2a871b,0e87a968-6886-4f52-8cc1-59bef4634106,10,cb15b415-ae47-4118-8afa-4894268529f0,06-04-03,9d65fe92-c065-4292-8574-0138f3b6c6fb,,,Stufe 3,Stufe 3
4,2854ca10-89d1-4b2c-8d9b-d1c33f24056e,0e87a968-6886-4f52-8cc1-59bef4634106,8,85cbf2ca-8068-455a-a069-553f089a7199,06-04-07,9d65fe92-c065-4292-8574-0138f3b6c6fb,,,Stufe 3,Stufe 3
4,54067090-862a-4847-aed8-dc486778125c,0e87a968-6886-4f52-8cc1-59bef4634106,36,6cd05c90-8269-45ec-adf7-5f7cf5a9abd5,06-04-01,9d65fe92-c065-4292-8574-0138f3b6c6fb,,,Stufe 3,Stufe 3
4,cdeae491-dbe8-4394-a178-49b582b0199f,0e87a968-6886-4f52-8cc1-59bef4634106,21,a1e2d26a-4568-4738-a839-6ed0aa631c14,06-04-05,9d65fe92-c065-4292-8574-0138f3b6c6fb,,,Stufe 3,Stufe 3
4,e80dd558-54ca-4cf4-9352-a41c48a49545,0e87a968-6886-4f52-8cc1-59bef4634106,5,36005eab-084b-41fc-bcd4-7d7e01e053fc,06-04-10,9d65fe92-c065-4292-8574-0138f3b6c6fb,,,Stufe 3,Stufe 3
4,4945d073-16f5-4bf9-92a4-fba10f937be6,0e87a968-6886-4f52-8cc1-59bef4634106,9,46d7cfe9-84d8-45c1-b52e-9cb182b838ae,06-04-08,9d65fe92-c065-4292-8574-0138f3b6c6fb,,,Stufe 3,Stufe 3
4,166dfde8-32e7-4e53-8f9c-96b8258712de,0e87a968-6886-4f52-8cc1-59bef4634106,101,7abe0da5-51f0-4696-ada3-b6a1b336aa0b,06-04-02,9d65fe92-c065-4292-8574-0138f3b6c6fb,,,Stufe 3,Stufe 3
4,c7ac5c79-7894-4237-92fc-10c8c476caef,0e87a968-6886-4f52-8cc1-59bef4634106,11,1f9d6ed8-3158-4f06-996f-d6c32b2e20d0,06-04-13,9d65fe92-c065-4292-8574-0138f3b6c6fb,,,Stufe 3,Stufe 3
4,3866351a-4531-4543-91e3-9c5df7d5f5bc,2b838f9e-b630-4d02-9a31-8be353a6e363,0,33e1951f-a950-449b-a413-014ce942cbc8,119837,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,7770ca57-c194-4a69-952c-f1f71fc03848,2b838f9e-b630-4d02-9a31-8be353a6e363,0,674103d9-c7c9-4168-b341-24e4198f4733,119835,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,e7d21e6e-3ddd-4063-b4b0-63b7dd263ecc,2b838f9e-b630-4d02-9a31-8be353a6e363,0,454e384b-088f-4445-9430-28573bd6f4d7,119834,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,5ef97060-9206-4049-a7bd-18cfdaa98bbb,2b838f9e-b630-4d02-9a31-8be353a6e363,0,3287995e-2600-4c40-a1e4-45043a868623,119832,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,2ad9e1b7-daa1-4974-9351-cd5b6950d3b0,2b838f9e-b630-4d02-9a31-8be353a6e363,0,1ff4d8b9-5bd8-486e-90ca-4651bd719948,119838,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,5453e698-61d1-48dc-9145-bf5e4b5055be,2b838f9e-b630-4d02-9a31-8be353a6e363,0,397eddca-04ea-4669-9b22-6c5024e5e90d,119840,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,69ae9207-c065-4213-bd4b-703442b69ec6,2b838f9e-b630-4d02-9a31-8be353a6e363,0,6f6b31bb-1ea3-4505-99f3-6df8515dfaab,119833,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,7cfc176d-8fc6-499c-846f-1d6ea44b0a05,2b838f9e-b630-4d02-9a31-8be353a6e363,0,e718e030-d54d-4b71-a389-849577920cfe,119839,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,c6c0d4e1-d98a-4690-be34-e30ceecc0b72,af3c62eb-50ed-4a1c-b392-a900308f8012,0,46099271-748e-48e6-8153-1285a53a7541,117220,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,f2ba1190-99cb-4e93-a903-1883beac0489,af3c62eb-50ed-4a1c-b392-a900308f8012,0,92c1ce00-4bcb-49ff-b155-1845a81bcf0d,117208,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,8baff7ed-7d12-475d-be30-3db6a910d692,af3c62eb-50ed-4a1c-b392-a900308f8012,0,eee1d0d7-41e6-406c-a150-18809a9aeda8,117210,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,933a373f-e317-4874-ad51-28e8503426df,af3c62eb-50ed-4a1c-b392-a900308f8012,0,c9f6467c-8708-4e5b-9a14-325be6417a3f,117211,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,a81e6d7c-e489-4e02-abe6-2c264a226787,af3c62eb-50ed-4a1c-b392-a900308f8012,0,852e2555-a544-4f93-9fe3-4402b8a1432d,117205,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,fc63e168-555f-40a2-93fe-d891ded1cd23,af3c62eb-50ed-4a1c-b392-a900308f8012,0,31835f45-fb36-419d-b369-5e56fa1f1188,119915,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,1f501b52-0abd-4d94-a934-2d46714f3fcb,af3c62eb-50ed-4a1c-b392-a900308f8012,0,a22529d3-edf7-4f25-a69a-77a97a38055c,117204,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,bb107993-0ccb-4ee6-8ef9-950920521110,af3c62eb-50ed-4a1c-b392-a900308f8012,0,2f02496c-1e62-4417-990e-7f447b251679,117219,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,1b3bc3a8-5d67-4d03-930d-84c4692afc1e,af3c62eb-50ed-4a1c-b392-a900308f8012,0,b1d9ff55-f5ef-448b-a003-7f888f7a6e70,119916,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,555c0a11-22eb-4c94-a1cc-2924e57335c4,af3c62eb-50ed-4a1c-b392-a900308f8012,0,dcbd4e33-6a70-49bc-8624-93359c8b4e59,117218,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,1f4b4ab6-d08c-4bfd-8a13-197608c39174,af3c62eb-50ed-4a1c-b392-a900308f8012,0,05aa563d-6c71-43bc-9184-9d677a6744cb,117216,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,f8085979-a5f3-4465-bca4-3103da9948c7,af3c62eb-50ed-4a1c-b392-a900308f8012,0,9565936e-19c3-4772-8419-9de7b495f3e0,117215,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,4aaaee6f-59c7-4d24-a563-b5cbac141607,af3c62eb-50ed-4a1c-b392-a900308f8012,0,4810d585-5c18-41eb-bb2b-aac64742e629,117217,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,b52294ab-5c11-4bdd-9798-902e489e5641,af3c62eb-50ed-4a1c-b392-a900308f8012,0,bf03d98c-541b-4796-841d-d4264d531f1d,118458,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,ab1e6c2c-8f13-46a2-9d20-66308ab85f5a,af3c62eb-50ed-4a1c-b392-a900308f8012,0,aa98b3d7-2a82-4d95-b43e-ea641914649d,117209,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,5d27c37d-f376-4382-b12a-8644936522f8,af3c62eb-50ed-4a1c-b392-a900308f8012,0,b7ba65c8-eb6f-4992-8416-fcc566087029,119864,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,0db0dca7-ae9c-48ff-b049-5b6da5a88a03,ffe1bd59-a5bd-4842-bc57-1cf148ffc6b1,15,db157688-8405-4890-b0a6-2a591f65a273,05-03-04,9d65fe92-c065-4292-8574-0138f3b6c6fb,,,Stufe 3,Stufe 3
4,9e24148a-a0f9-4db5-a64d-78c28af3e217,ffe1bd59-a5bd-4842-bc57-1cf148ffc6b1,40,c14c19dd-9fdc-4917-aeb0-4c1eda8c0e38,05-03-01,9d65fe92-c065-4292-8574-0138f3b6c6fb,,,Stufe 3,Stufe 3
4,30f8a6f2-3d39-4fcf-b3e2-75bada3b2d74,ffe1bd59-a5bd-4842-bc57-1cf148ffc6b1,19,84445a4a-0b2c-439f-a0c3-527757f0f5be,05-03-05,9d65fe92-c065-4292-8574-0138f3b6c6fb,,,Stufe 3,Stufe 3
4,074a0531-aa3f-4537-954f-6e388282022b,ffe1bd59-a5bd-4842-bc57-1cf148ffc6b1,10,1272ab85-0356-417e-9bf7-6e42b6b35d37,05-03-02,9d65fe92-c065-4292-8574-0138f3b6c6fb,,,Stufe 3,Stufe 3
4,12c9976a-f51b-4ea3-8d6b-09acfbddb52e,ffe1bd59-a5bd-4842-bc57-1cf148ffc6b1,11,89fc0e41-f701-4c3b-8ce6-932eb477046b,05-03-03,9d65fe92-c065-4292-8574-0138f3b6c6fb,,,Stufe 3,Stufe 3
4,9f24caa3-fa6c-4e0c-8f2e-e5894555d770,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,104afe98-72da-44cc-8cfb-094cf0a45ec8,70209,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,8d540469-25a1-4d65-969b-f60ed784d78c,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,39e597fc-5667-4f29-8625-1010e153022c,119557,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,5c5ac424-6caa-4c2c-bc0b-40d969050e88,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,91194ae8-d55b-4159-bc42-19938412cdb7,70349,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,ea18cc58-157e-4931-a997-77f64a5b3cc5,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,fbea0abd-be8f-4f43-82dd-1eb76e37b177,117501,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,de699dde-ef01-4914-a583-cb9122e18514,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,0fb64427-2232-4a73-89b0-248cd2a779f4,70193,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,8a36cf5d-8607-4d76-9ae3-d39089ac1633,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,65c4a402-227f-4c48-bfa4-2767a7b59b17,70147,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,85b72f07-64d4-46ad-8646-54c2269be801,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,c9e6cf7c-01f1-45de-9d05-319405da524a,70347,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,bc817be9-62bf-4c9c-92fd-7d444086c266,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,7ba2a373-7b63-4d90-9414-39163084dd03,117502,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,9ee24f79-e98c-4036-85fd-a6ac933eb204,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,798e042a-c2ab-474f-b4fe-3d07693df416,117104,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,6e40cb43-3048-4cec-8701-2d124f8c8833,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,106221d9-d260-4bcb-b4c4-3d5b4645650e,70351,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,6f25f5de-efe4-4f70-af75-e628b522be51,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,7c96bd56-3402-4ff0-b9da-3df2f961c71b,70345,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,515de535-3f11-472f-8dcb-c5c8ada0d383,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,83204539-fd0b-41f3-9690-3fa8a380ad27,70166,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,c2d2cb93-624a-4e28-b4a1-1be13b654096,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,c356424c-3b01-4de9-8882-3fce8a832eb3,119556,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,9eba3ecf-e48a-4ad7-897d-c0686367c5dc,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,cedfc804-809d-4619-b331-40351abc864a,70142,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,9884cd9f-6f7b-460d-bd92-d3ac62b681a8,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,d6b55eb3-4fd2-4a99-b13e-40b402d224fa,117111,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,75a3beab-6100-4952-8a78-87be871179f8,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,e8319328-b3e5-40e6-ae89-41d7dac5374b,119500,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,aac0b3ea-7964-4bf0-8314-2d7704b5fa75,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,af60c572-46f2-4016-be61-427e2d1623ab,114116,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,1f838551-a3f8-4822-9e11-f1a16aae22e7,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,a369d7cd-d58a-4489-8f57-4513d8b2308c,70207,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,5f84fe1b-a844-4db4-9192-ae3c6ce7bf32,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,6ff77000-1309-4802-a13f-476e8543fcf6,70340,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,d949c6a0-35f8-4566-9fcd-5431eebd8db7,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,ac75ea06-6062-49fb-ac6f-49592f4f4259,117112,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,46fca08a-3f2f-474f-98ac-d006e17fa559,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,abc17980-fa62-40b5-a865-4c7d23234ad3,70212,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,485a2a2d-b41e-4072-81a0-ed5045e4b4bc,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,635b3b24-b4b5-40db-b59b-4eb90ecdb1c7,70203,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,13bd8daa-5d91-4ac3-9ca0-7a7aaab98bad,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,d72fd9b7-a967-4088-a7cd-4f046b24a8d2,70171,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,f30f8a72-5d7b-4721-9c60-edbdd78e1dbd,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,c04284e2-977d-4e9f-8919-53f43ccb0828,70196,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,5a1da06e-ffb8-4cea-91b0-4bd300d79b8e,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,b61a504a-9179-43fb-802a-56783f23ed8c,70213,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,36fef03b-297d-4e0e-94f4-3557267d5a78,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,7b971919-a850-4b0a-b47b-585c8f760684,119419,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,ae4411de-0c81-4243-b375-50a00a051894,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,ea6ed74e-5ed5-4295-8e32-5bca954d050e,70168,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,befd31af-329a-4047-9305-da9b646bdea5,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,bd2d2410-4b12-4f0c-97df-5e00da5f990b,70197,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,df5b2a1d-0a54-41cd-be06-ae8b160c0d26,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,b3f68820-19f9-4b57-aacb-60f1d87462ec,70108,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,37cb99ea-4078-42f6-8a7d-77c87f32a8c3,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,15a52346-cefa-4688-bdf6-625b54c67019,115191,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,f6d7bb58-7ac5-44dc-a621-eaf337a67e63,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,67b6626a-d196-4e2c-8f6f-68b6ff8a5769,117777,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,48d17367-4f11-4a95-af3f-66d66bcc0cc8,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,5e8a334c-baf1-43cf-bceb-6b911763fb7d,70227,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,cfa83121-b352-44b2-b3dc-11394bcb8524,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,a88af5a7-b466-4978-85e2-756176b029f4,70341,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,569d3b8f-7b28-4c2e-a1dd-82e6173238ca,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,9f10e690-045d-4a1a-9d89-7d9c9e2d31e6,70161,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,a56e8d68-7c84-47e4-9937-699c7800f5b0,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,1061ac06-425f-478b-a445-7eb81de3b3e9,118758,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,207fdc50-3dfc-4976-abd2-720292042075,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,7cc9ea1b-34b3-4f8f-b1d4-813eb2f90e32,61023,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,56163cf2-96f6-4d1f-be73-a50e210b3853,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,c85f3659-62a2-4ac1-960c-86ba667460e1,70146,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,e9357893-52ff-432f-8088-f241d4fbd227,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,d3507abc-507c-478e-8be4-86d190f46131,115411,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,40242880-9f87-4520-b948-cccfd7332bd8,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,52f9b3ef-42cd-4be9-8fdb-8d0847d92f55,70348,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,6688bec9-6c4b-4d48-8fbc-47f4b527bd13,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,3670599e-911d-460d-859f-91929ea78ed7,115708,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,c50ee410-2f55-4906-a6bb-550383a4408f,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,d4890fb6-2fca-4251-bef0-94a06cec3ddd,70210,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,c3cbf8d4-9954-40e9-a10c-7ee904c67198,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,f44be3c6-76cb-4ebf-a2f0-957aef5806c8,114123,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,3ac68d25-68fe-494f-8262-a31c013ee564,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,c9686b38-6e0c-4525-a61a-965889e534ee,70224,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,0e6868b1-5e6a-4a52-abe8-7e6cd0fb2e78,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,558cb012-c8fd-40c4-898c-96ca3754fd44,61008,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,c5f086ff-efef-4435-a397-bc2b2b851cc5,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,b7a5732f-e7b2-4f78-815a-9b7f65967ef3,70190,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,16bb098b-aa45-460d-94aa-8f8e788fb960,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,9e429043-da6b-4942-92a2-9f235ecbbff1,70198,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,38711c6b-1865-4e72-820a-17113e557437,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,f2aa5033-fbbb-49b6-992e-9f971bbed624,70092,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,f16630f7-0194-48b2-8824-a815d603e111,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,ed3b9ecc-2c0c-4976-aa98-a021a5548dab,70346,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,30a5e0dc-2424-4819-99af-41ac333a6eed,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,0c2d9ec3-b532-46cf-9b04-a22b4ee70085,118730,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,92a91d83-91af-42c1-8bd2-1bba7065604f,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,317e138d-48ee-46d9-b4cc-a547b4920e35,70360,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,2f94ca2d-a038-4e18-abb5-bb69a4ca4ecd,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,fec1ba01-164e-4d38-9c53-a5f006731eec,70199,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,98a35813-a840-466e-b03c-f6920f0d4384,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,005815c7-b18f-473c-a1e0-a62effc2658e,117499,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,8a7b8f23-c510-4560-a0b6-0b5b569607cc,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,b7aa4ef7-11c7-4120-a500-a8f585b60fc6,70191,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,ecc19040-1a4d-43ef-a73a-f758123a7473,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,d124419e-9666-4a81-a4b5-aa2839940700,100670,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,a1fdf0b2-3091-45b1-ad97-5d6e10219c6e,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,bed3d9c3-ba46-42ea-b4f2-aaca4113a277,70202,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,e27faf01-31a6-4b64-aaeb-cae22cac5f18,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,6c973bdc-3621-43f2-abe0-ad6f6b581360,70205,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
4,17151c1c-a219-4827-b7aa-6e9f5e77b27d,a1171268-28df-4771-a0e6-b9ad4a5e2a82,0,e45854b2-eb9d-47fa-9e93-ad71fe9b8d92,70167,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
